Period,City,Channel,Category,Segment,Manufacturer,Brand,Item Name,Pack_Size,Packaging,Unit_Price,Sales_Volume(KG_LTRS),Sales_Value,Quarter,total_units_sold,total_sales_value_per_period,sales_value_by_city_and_channel,sales_volume_by_city_and_channel,sales_volume_by_category,sales_value_by_category,sales_volume_by_segment,sales_value_by_segment,sales_value_by_category_and_segment,sales_volume_by_category_and_segment,sales_volume_by_manufacturer,sales_value_by_manufacturer,average_unit_price_by_brand,total_sales_volume,total_sales_value,sales_performance_by_manufacturer_and_city,sales_performance_by_brand_and_channel,Category_Segment,Brand_ItemName,City_Channel,PackSize_Packaging,Year_Month,Sales_Rank,Volume_Description
2022-01-01 00:00:00,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285,10270.5,4289902.85,2022Q1,15052.2907,602601868.3,402864247.4,991022.923,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,431963.87,180426894.7,285,32117.273,13275108.19,180426894.7,93457162.03,PASTA_DRY PASTA,DOUBA_DOUBA      500G SACHET,Bouake_Open_Market,500G_SACHET,2022-01,25,Medium
2022-02-01 00:00:00,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,111.9642857,56537.349,23614975.49,2022Q1,210915.2516,602399166.8,5380296292,13176137.68,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,101.2961036,520751.591,217512117,13334902549,589886502.3,PASTA_DRY PASTA,ALYSSA_ALYSSA  SPAGHETTI    200G SACHET,Abidjan_Boutique,200G_SACHET,2022-02,8,Very_High
2022-02-01 00:00:00,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,114,10636.564,4442764.186,2022Q1,38971.61566,602399166.8,5380296292,13176137.68,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,520751.591,217512117,13334902549,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN  COQUILLETTES    200G SACHET,Abidjan_Boutique,200G_SACHET,2022-02,24,Medium
2022-02-01 00:00:00,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  MACARONI    200G SACHET,200G,SACHET,114,29975.665,12520517.23,2022Q1,109829.0986,602399166.8,5380296292,13176137.68,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,520751.591,217512117,13334902549,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN  MACARONI    200G SACHET,Abidjan_Boutique,200G_SACHET,2022-02,15,High
2022-02-01 00:00:00,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,114,116778.591,48777201.13,2022Q1,427870.1853,602399166.8,5380296292,13176137.68,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,520751.591,217512117,13334902549,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    200G SACHET,Abidjan_Boutique,200G_SACHET,2022-02,4,Very_High
2022-02-01 00:00:00,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,114,77431.053,32342080.5,2022Q1,283702.4605,602399166.8,5380296292,13176137.68,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,520751.591,217512117,13334902549,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI    200G SACHET,Abidjan_Boutique,200G_SACHET,2022-02,6,Very_High
2022-02-01 00:00:00,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,112.4166667,30719.65,12831200.03,2022Q1,114139.6593,602399166.8,5380296292,13176137.68,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,520751.591,217512117,13334902549,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN 1.1 SPAGHETTI    200G SACHET,Abidjan_Boutique,200G_SACHET,2022-02,13,High
2022-02-01 00:00:00,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,114,198672.719,82983378.47,2022Q1,727924.3725,602399166.8,5380296292,13176137.68,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,520751.591,217512117,13334902549,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN 1.5 SPAGHETTI    200G SACHET,Abidjan_Boutique,200G_SACHET,2022-02,2,Very_High
2022-02-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,99.75,24555.012,9525460.908,2022Q1,95493.34243,602399166.8,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,101.2961036,367815.663,147815743.1,13334902549,264445088.3,PASTA_DRY PASTA,ALYSSA_ALYSSA  SPAGHETTI    200G SACHET,Abidjan_Groceries,200G_SACHET,2022-02,18,High
2022-02-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,99.75,97409.764,35601078.96,2022Q1,356903.0472,602399166.8,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,98.28846154,367815.663,147815743.1,13334902549,830392802.3,PASTA_DRY PASTA,BLE D'OR_BLE D'OR      200G SACHET,Abidjan_Groceries,200G_SACHET,2022-02,5,Very_High
2022-02-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,114,10711.714,4474160.649,2022Q1,39247.02324,602399166.8,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,367815.663,147815743.1,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,Abidjan_Groceries,200G_SACHET,2022-02,23,Medium
2022-02-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  MACARONI    200G SACHET,200G,SACHET,114,27758.239,11594330.28,2022Q1,101704.6516,602399166.8,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,367815.663,147815743.1,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  MACARONI    200G SACHET,Abidjan_Groceries,200G_SACHET,2022-02,16,High
2022-02-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,114,51139.742,21360508.89,2022Q1,187372.885,602399166.8,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,367815.663,147815743.1,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    200G SACHET,Abidjan_Groceries,200G_SACHET,2022-02,10,Very_High
2022-02-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    450G SACHET,450G,SACHET,285,30234.682,12628679.25,2022Q1,44311.15525,602399166.8,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,367815.663,147815743.1,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    450G SACHET,Abidjan_Groceries,450G_SACHET,2022-02,14,High
2022-02-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    475G SACHET,475G,SACHET,114,0,0,2022Q1,0,602399166.8,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,367815.663,147815743.1,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    475G SACHET,Abidjan_Groceries,475G_SACHET,2022-02,50,Very_Low
2022-02-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    500G SACHET,500G,SACHET,285,2303.598,962185.0856,2022Q1,3376.08802,602399166.8,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,367815.663,147815743.1,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    500G SACHET,Abidjan_Groceries,500G_SACHET,2022-02,40,Low
2022-02-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,114,54940.662,22948114.29,2022Q1,201299.2482,602399166.8,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,367815.663,147815743.1,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI    200G SACHET,Abidjan_Groceries,200G_SACHET,2022-02,9,Very_High
2022-02-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    500G SACHET,500G,SACHET,313.5,0,0,2022Q1,0,602399166.8,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,367815.663,147815743.1,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI    500G SACHET,Abidjan_Groceries,500G_SACHET,2022-02,50,Very_Low
2022-02-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,114,31789.452,13278154.18,2022Q1,116475.0367,602399166.8,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,367815.663,147815743.1,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN 1.1 SPAGHETTI    200G SACHET,Abidjan_Groceries,200G_SACHET,2022-02,12,High
2022-02-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,114,36972.798,15443070.63,2022Q1,135465.5318,602399166.8,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,367815.663,147815743.1,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN 1.5 SPAGHETTI    200G SACHET,Abidjan_Groceries,200G_SACHET,2022-02,11,Very_High
2022-02-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,108.3,12387.559,5085095.325,2022Q1,46953.78878,602399166.8,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,101.2961036,461772.702,190155512.7,13334902549,161161849.1,PASTA_DRY PASTA,ALYSSA_ALYSSA  SPAGHETTI    200G SACHET,Abidjan_Open_Market,200G_SACHET,2022-02,20,High
2022-02-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,92.625,15522.817,4934267.576,2022Q1,53271.44481,602399166.8,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,98.28846154,461772.702,190155512.7,13334902549,137501443.8,PASTA_DRY PASTA,BLE D'OR_BLE D'OR      200G SACHET,Abidjan_Open_Market,200G_SACHET,2022-02,21,High
2022-02-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,114,8009.487,3345464.814,2022Q1,29346.18258,602399166.8,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,461772.702,190155512.7,13334902549,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,Abidjan_Open_Market,200G_SACHET,2022-02,30,Medium
2022-02-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,111.15,25089.913,10479769.29,2022Q1,94284.92393,602399166.8,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,461772.702,190155512.7,13334902549,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN  COQUILLETTES    200G SACHET,Abidjan_Open_Market,200G_SACHET,2022-02,17,High
2022-02-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,114,8491.95,3546998.838,2022Q1,31114.02489,602399166.8,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,461772.702,190155512.7,13334902549,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    200G SACHET,Abidjan_Open_Market,200G_SACHET,2022-02,29,Medium
2022-02-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,110.8333333,127861.88,52439153.27,2022Q1,473135.2175,602399166.8,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,461772.702,190155512.7,13334902549,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI    200G SACHET,Abidjan_Open_Market,200G_SACHET,2022-02,3,Very_High
2022-02-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,112.4166667,64075.729,26647836.44,2022Q1,237045.2463,602399166.8,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,461772.702,190155512.7,13334902549,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN 1.1 SPAGHETTI    200G SACHET,Abidjan_Open_Market,200G_SACHET,2022-02,7,Very_High
2022-02-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,114,200333.367,83676927.11,2022Q1,734008.1326,602399166.8,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,461772.702,190155512.7,13334902549,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN 1.5 SPAGHETTI    200G SACHET,Abidjan_Open_Market,200G_SACHET,2022-02,1,Very_High
2022-02-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,GOYMEN FOODS,PASTA AROMA,PASTA AROMA      200G SACHET,200G,SACHET,92.625,0,0,2022Q1,0,602399166.8,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,279885.32,94958108.8,81.66346154,461772.702,190155512.7,94958108.8,44178486.69,PASTA_DRY PASTA,PASTA AROMA_PASTA AROMA      200G SACHET,Abidjan_Open_Market,200G_SACHET,2022-02,50,Very_Low
2022-02-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,GOYMEN FOODS,PASTA MONDO,PASTA MONDO  SPAGHETTI    200G SACHET,200G,SACHET,71.25,0,0,2022Q1,0,602399166.8,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,279885.32,94958108.8,74.8125,461772.702,190155512.7,94958108.8,2119208.83,PASTA_DRY PASTA,PASTA MONDO_PASTA MONDO  SPAGHETTI    200G SACHET,Abidjan_Open_Market,200G_SACHET,2022-02,50,Very_Low
2022-02-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,114,385.102,160866.6748,2022Q1,1411.111182,602399166.8,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,52384.393,20934527.95,1049375116,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,Bouake_Boutique,200G_SACHET,2022-02,45,Very_Low
2022-02-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,2109,12239.597,4166446.877,2022Q1,1975.555655,602399166.8,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,52384.393,20934527.95,1049375116,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    4540G BAG,Bouake_Boutique,4540G_BAG,2022-02,26,Medium
2022-02-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,105.45,5700.044,2380826.787,2022Q1,22577.77892,602399166.8,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,52384.393,20934527.95,1049375116,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI    200G SACHET,Bouake_Boutique,200G_SACHET,2022-02,33,Medium
2022-02-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,114,15174.288,6338146.987,2022Q1,55597.78059,602399166.8,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,52384.393,20934527.95,1049375116,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN 1.1 SPAGHETTI    200G SACHET,Bouake_Boutique,200G_SACHET,2022-02,19,High
2022-02-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,114,11553.895,4826000.244,2022Q1,42333.33547,602399166.8,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,52384.393,20934527.95,1049375116,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN 1.5 SPAGHETTI    200G SACHET,Bouake_Boutique,200G_SACHET,2022-02,22,Medium
2022-02-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285,7331.467,3062240.381,2022Q1,10744.70309,602399166.8,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,431963.87,180426894.7,285,52384.393,20934527.95,180426894.7,51655975.02,PASTA_DRY PASTA,DOUBA_DOUBA      500G SACHET,Bouake_Boutique,500G_SACHET,2022-02,31,Medium
2022-02-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR  SPAGHETTI    200G SACHET,200G,SACHET,114,375.082,156680.6117,2022Q1,1374.391331,602399166.8,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,98.28846154,31686.413,12626940.57,1049375116,830392802.3,PASTA_DRY PASTA,BLE D'OR_BLE D'OR  SPAGHETTI    200G SACHET,Bouake_Groceries,200G_SACHET,2022-02,46,Very_Low
2022-02-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,114,55.444,23185.60181,2022Q1,203.3824721,602399166.8,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,31686.413,12626940.57,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,Bouake_Groceries,200G_SACHET,2022-02,49,Very_Low
2022-02-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,110.4375,832.662,342953.6604,2022Q1,3105.409488,602399166.8,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,31686.413,12626940.57,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  COQUILLETTES    200G SACHET,Bouake_Groceries,200G_SACHET,2022-02,44,Very_Low
2022-02-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,114,147.962,61828.26453,2022Q1,542.3531976,602399166.8,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,31686.413,12626940.57,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    200G SACHET,Bouake_Groceries,200G_SACHET,2022-02,48,Very_Low
2022-02-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,2109,3780.045,1286800.789,2022Q1,610.1473632,602399166.8,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,31686.413,12626940.57,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    4540G BAG,Bouake_Groceries,4540G_BAG,2022-02,38,Low
2022-02-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.05,3867.219,1613331.317,2022Q1,14270.95371,602399166.8,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,31686.413,12626940.57,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI    200G SACHET,Bouake_Groceries,200G_SACHET,2022-02,36,Low
2022-02-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,4540G,BAG,2109,1260.015,428933.5917,2022Q1,203.3824522,602399166.8,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,31686.413,12626940.57,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,Bouake_Groceries,4540G_BAG,2022-02,42,Very_Low
2022-02-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,114,4255.828,1777562.645,2022Q1,15592.65478,602399166.8,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,31686.413,12626940.57,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN 1.1 SPAGHETTI    200G SACHET,Bouake_Groceries,200G_SACHET,2022-02,35,Low
2022-02-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,113.05,9122.208,3810166.89,2022Q1,33703.37806,602399166.8,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,31686.413,12626940.57,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN 1.5 SPAGHETTI    200G SACHET,Bouake_Groceries,200G_SACHET,2022-02,27,Medium
2022-02-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    500G SACHET,500G,SACHET,285,925.18,386426.662,2022Q1,1355.883025,602399166.8,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,31686.413,12626940.57,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN 1.5 SPAGHETTI    500G SACHET,Bouake_Groceries,500G_SACHET,2022-02,43,Very_Low
2022-02-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285,3646.612,1523143.922,2022Q1,5344.364637,602399166.8,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,431963.87,180426894.7,285,31686.413,12626940.57,180426894.7,35313757.63,PASTA_DRY PASTA,DOUBA_DOUBA      500G SACHET,Bouake_Groceries,500G_SACHET,2022-02,37,Low
2022-02-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI   QUALITY 250G SACHET,250G,SACHET,216.6,245.323,155724.9401,2022Q1,718.9517085,602399166.8,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,5071.623,3507418.082,475.4470588,31686.413,12626940.57,3507418.082,3507418.082,PASTA_DRY PASTA,PANZANI_PANZANI GOLD SPAGHETTI   QUALITY 250G SACHET,Bouake_Groceries,250G_SACHET,2022-02,47,Very_Low
2022-02-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA  SPAGHETTI    500G SACHET,500G,SACHET,228,3172.833,1060201.677,2022Q1,4650.007353,602399166.8,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,60430.954,22782695.11,257.8571429,31686.413,12626940.57,22782695.11,22782695.11,PASTA_DRY PASTA,PASTA DOUBA_PASTA DOUBA  SPAGHETTI    500G SACHET,Bouake_Groceries,500G_SACHET,2022-02,39,Low
2022-02-01 00:00:00,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,114,0,0,2022Q1,0,602399166.8,402864247.4,991022.923,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,101.2961036,32116.772,13354325.47,1049375116,161161849.1,PASTA_DRY PASTA,ALYSSA_ALYSSA  SPAGHETTI    200G SACHET,Bouake_Open_Market,200G_SACHET,2022-02,50,Very_Low
2022-02-01 00:00:00,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,109.25,4648.111,1880837.356,2022Q1,17215.90257,602399166.8,402864247.4,991022.923,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,32116.772,13354325.47,1049375116,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN  COQUILLETTES    200G SACHET,Bouake_Open_Market,200G_SACHET,2022-02,34,Low
